"time","city","latitude","longitude","european_aqi","pm10","pm2_5","carbon_monoxide","nitrogen_dioxide","sulphur_dioxide","ozone","ammonia","uv_index_clear_sky","uv_index","dust","aerosol_optical_depth","alder_pollen","birch_pollen","grass_pollen","mugwort_pollen","olive_pollen","ragweed_pollen"
"2025-06-02 13:00:00+00:00","Paris",48.8566,2.3522,33.20000076293945,6.300000190734863,3.4000000953674316,158.0,6.400000095367432,0.4000000059604645,83.0,1.0,5.550000190734863,3.25,0.0,0.4000000059604645,0.0,0.0,15.399999618530273,0.0,0.0,0.0
"2025-06-02 14:00:00+00:00","Paris",48.8566,2.3522,33.20000076293945,5.900000095367432,3.4000000953674316,161.0,6.699999809265137,0.4000000059604645,83.0,1.100000023841858,4.400000095367432,2.25,0.0,0.3700000047683716,0.0,0.0,15.199999809265137,0.0,0.0,0.0
"2025-06-02 15:00:00+00:00","Paris",48.8566,2.3522,33.20000076293945,5.900000095367432,3.5999999046325684,164.0,8.800000190734863,0.6000000238418579,83.0,1.2000000476837158,3.049999952316284,1.7000000476837158,0.0,0.3499999940395355,0.0,0.0,17.0,0.0,0.0,0.0
"2025-06-02 16:00:00+00:00","Paris",48.8566,2.3522,33.60000228881836,5.800000190734863,4.099999904632568,182.0,12.399999618530273,0.6000000238418579,84.0,1.2999999523162842,1.7999999523162842,1.25,0.0,0.33000001311302185,0.0,0.0,19.399999618530273,0.0,0.0,0.0
"2025-06-02 17:00:00+00:00","Paris",48.8566,2.3522,34.400001525878906,6.599999904632568,5.0,189.0,15.0,0.6000000238418579,86.0,1.399999976158142,0.8500000238418579,0.6499999761581421,0.0,0.3100000023841858,0.0,0.0,21.399999618530273,0.0,0.0,0.0
"2025-06-02 18:00:00+00:00","Paris",48.8566,2.3522,32.79999923706055,6.199999809265137,4.400000095367432,166.0,13.600000381469727,0.8999999761581421,82.0,1.5,0.30000001192092896,0.25,0.0,0.3199999928474426,0.0,0.0,23.299999237060547,0.0,0.0,0.0
"2025-06-02 19:00:00+00:00","Paris",48.8566,2.3522,31.19999885559082,7.699999809265137,4.199999809265137,179.0,17.799999237060547,1.2000000476837158,78.0,1.600000023841858,0.05000000074505806,0.05000000074505806,0.0,0.3199999928474426,0.0,0.0,31.700000762939453,0.0,0.0,0.0
"2025-06-02 20:00:00+00:00","Paris",48.8566,2.3522,26.39999771118164,9.399999618530273,5.0,205.0,21.600000381469727,1.7000000476837158,66.0,2.0,0.0,0.0,0.0,0.3100000023841858,0.0,0.0,36.0,0.0,0.0,0.0
"2025-06-02 21:00:00+00:00","Paris",48.8566,2.3522,23.19999885559082,12.199999809265137,6.199999809265137,216.0,28.799999237060547,1.7999999523162842,58.0,2.0999999046325684,0.0,0.0,0.0,0.28999999165534973,0.0,0.0,37.79999923706055,0.0,0.0,0.0
"2025-06-02 22:00:00+00:00","Paris",48.8566,2.3522,17.899999618530273,12.699999809265137,6.5,240.0,35.79999923706055,2.0,35.0,2.700000047683716,0.0,0.0,0.0,0.2800000011920929,0.0,0.0,36.0,0.0,0.0,0.0
"2025-06-02 23:00:00+00:00","Paris",48.8566,2.3522,19.700000762939453,10.199999809265137,7.199999809265137,244.0,39.400001525878906,1.7000000476837158,28.0,3.4000000953674316,0.0,0.0,0.0,0.28999999165534973,0.0,0.0,36.900001525878906,0.0,0.0,0.0
"2025-06-01 00:00:00+00:00","Marseille",43.2965,5.3698,27.600000381469727,14.199999809265137,8.899999618530273,130.0,16.299999237060547,0.8999999761581421,69.0,0.20000000298023224,0.0,0.0,1.0,0.10999999940395355,0.0,0.4000000059604645,5.099999904632568,0.0,1.2000000476837158,0.0
"2025-06-01 01:00:00+00:00","Marseille",43.2965,5.3698,22.399999618530273,14.899999618530273,12.100000381469727,133.0,18.899999618530273,1.2000000476837158,56.0,0.30000001192092896,0.0,0.0,1.0,0.10999999940395355,0.0,0.30000001192092896,5.0,0.0,1.100000023841858,0.0
"2025-06-01 02:00:00+00:00","Marseille",43.2965,5.3698,19.600000381469727,14.5,13.399999618530273,142.0,20.600000381469727,1.5,49.0,0.30000001192092896,0.0,0.0,1.0,0.10999999940395355,0.0,0.30000001192092896,6.5,0.0,1.0,0.0
"2025-06-01 03:00:00+00:00","Marseille",43.2965,5.3698,17.516666412353516,14.600000381469727,12.399999618530273,148.0,22.799999237060547,2.0,42.0,0.30000001192092896,0.0,0.0,1.0,0.10999999940395355,0.0,0.4000000059604645,5.199999809265137,0.0,0.800000011920929,0.0
"2025-06-01 04:00:00+00:00","Marseille",43.2965,5.3698,17.808332443237305,15.199999809265137,13.199999809265137,158.0,25.0,2.5,36.0,0.30000001192092896,0.0,0.0,1.0,0.10999999940395355,0.0,0.4000000059604645,5.5,0.0,0.800000011920929,0.0
